level_key,features_set,classifier,K,feature,importance
Level1,all_features_help_received,Random Forest,0,GA_tot_not_allowed_func_error,0.0
Level1,all_features_help_received,Random Forest,0,GA_tot_function_param_error,0.0
Level1,all_features_help_received,Random Forest,0,GA_avg_open_chest_loc_error,0.006903372209930647
Level1,all_features_help_received,Random Forest,0,GA_avg_open_chest_key_error,0.0
Level1,all_features_help_received,Random Forest,0,GA_avg_read_message_loc_error,0.0
Level1,all_features_help_received,Random Forest,0,GA_avg_walk_loc_error,0.0
Level1,all_features_help_received,Random Forest,0,GA_avg_not_allowed_func_error,0.0
Level1,all_features_help_received,Random Forest,0,GA_avg_function_param_error,0.0
Level1,all_features_help_received,Random Forest,0,GA_std_open_chest_loc_error,0.0
Level1,all_features_help_received,Random Forest,0,GA_std_open_chest_key_error,0.0
Level1,all_features_help_received,Random Forest,0,GA_std_read_message_loc_error,0.0
Level1,all_features_help_received,Random Forest,0,GA_std_walk_loc_error,0.0
Level1,all_features_help_received,Random Forest,0,GA_std_not_allowed_func_error,0.0
Level1,all_features_help_received,Random Forest,0,GA_std_function_param_error,0.0
Level1,all_features_help_received,Random Forest,0,GA_tot_spike_touch_lost,0.0
Level1,all_features_help_received,Random Forest,0,GA_tot_barrel_explosion_lost,0.0
Level1,all_features_help_received,Random Forest,0,GA_tot_pirate_shot_lost,0.0
Level1,all_features_help_received,Random Forest,0,GA_avg_spike_touch_lost,0.0
Level1,all_features_help_received,Random Forest,0,GA_avg_barrel_explosion_lost,0.0
Level1,all_features_help_received,Random Forest,0,GA_avg_pirate_shot_lost,0.0
Level1,all_features_help_received,Random Forest,0,GA_std_spike_touch_lost,0.0
Level1,all_features_help_received,Random Forest,0,GA_std_barrel_explosion_lost,0.0
Level1,all_features_help_received,Random Forest,0,GA_std_pirate_shot_lost,0.0
Level1,all_features_help_received,Random Forest,0,EX_tot_too_many_lines_error,0.0
Level1,all_features_help_received,Random Forest,0,EX_tot_syntactic_error,0.0
Level1,all_features_help_received,Random Forest,0,EX_tot_semantic_error,0.0
Level1,all_features_help_received,Random Forest,0,EX_tot_user_stopped,0.0
Level1,all_features_help_received,Random Forest,0,EX_tot_executed,0.0
Level1,all_features_help_received,Random Forest,0,EX_avg_too_many_lines_error,0.0
Level1,all_features_help_received,Random Forest,0,EX_avg_syntactic_error,0.0
Level1,all_features_help_received,Random Forest,0,EX_avg_semantic_error,0.0
Level1,all_features_help_received,Random Forest,0,EX_avg_user_stopped,0.0
Level1,all_features_help_received,Random Forest,0,EX_avg_executed,0.0
Level1,all_features_help_received,Random Forest,0,EX_std_too_many_lines_error,0.0
Level1,all_features_help_received,Random Forest,0,EX_std_syntactic_error,0.0
Level1,all_features_help_received,Random Forest,0,EX_std_semantic_error,0.0
Level1,all_features_help_received,Random Forest,0,EX_std_user_stopped,0.0
Level1,all_features_help_received,Random Forest,0,EX_std_executed,0.0013806744419861295
Level1,all_features_help_received,Random Forest,0,CO_tot_var_affect_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_tot_boolean_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_tot_string_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_tot_if_branch_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_tot_elif_branch_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_tot_else_branch_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_tot_for_simple_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_tot_for_counter_0_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_tot_for_counter_n_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_tot_while_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_avg_var_affect_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_avg_boolean_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_avg_string_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_avg_if_branch_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_avg_elif_branch_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_avg_else_branch_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_avg_for_simple_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_avg_for_counter_0_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_avg_for_counter_n_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_avg_while_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_std_var_affect_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_std_boolean_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_std_string_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_std_if_branch_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_std_elif_branch_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_std_else_branch_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_std_for_simple_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_std_for_counter_0_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_std_for_counter_n_impl,0.0
Level1,all_features_help_received,Random Forest,0,CO_std_while_impl,0.0
Level1,all_features_help_received,Random Forest,0,GA_tot_walk_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_tot_left_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_tot_right_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_tot_open_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_tot_jump_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_tot_jump_height_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_tot_jump_high_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_tot_get_height_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_tot_read_string_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_tot_read_int_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_tot_attack_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_tot_detect_obstacle_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_tot_turn_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_tot_shoot_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_avg_walk_ctr_fun_used,0.0006976876089161311
Level1,all_features_help_received,Random Forest,0,GA_avg_left_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_avg_right_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_avg_open_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_avg_jump_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_avg_jump_height_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_avg_jump_high_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_avg_get_height_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_avg_read_string_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_avg_read_int_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_avg_attack_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_avg_detect_obstacle_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_avg_turn_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_avg_shoot_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_std_walk_ctr_fun_used,0.007143247582821766
Level1,all_features_help_received,Random Forest,0,GA_std_left_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_std_right_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_std_open_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_std_jump_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_std_jump_height_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_std_jump_high_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_std_get_height_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_std_read_string_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_std_read_int_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_std_attack_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_std_detect_obstacle_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_std_turn_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_std_shoot_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,0,GA_max_progression,0.0
Level1,all_features_help_received,Random Forest,0,EX_tot_speed_changed,0.0007113316790736234
Level1,all_features_help_received,Random Forest,0,EX_rate_speed_changed,0.006401985111662611
Level1,all_features_help_received,Random Forest,0,CO_tot_help_copied,0.0
Level1,all_features_help_received,Random Forest,0,CO_rate_help_copied,0.0
Level1,all_features_help_received,Random Forest,0,FE_tot_control_received,0.0
Level1,all_features_help_received,Random Forest,0,FE_tot_notion_received,0.004877833611519167
Level1,all_features_help_received,Random Forest,0,FE_tot_implementation_received,0.0
Level1,all_features_help_received,Random Forest,0,FE_tot_solution_received,0.0
Level1,all_features_help_received,Random Forest,1,level_time_spent,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_base_disp_time,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_var_disp_time,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_condi_disp_time,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_for_disp_time,0.016480850483645337
Level1,all_features_help_received,Random Forest,1,CO_tot_while_disp_time,0.0
Level1,all_features_help_received,Random Forest,1,CO_avg_base_disp_time,0.0
Level1,all_features_help_received,Random Forest,1,CO_avg_var_disp_time,0.0
Level1,all_features_help_received,Random Forest,1,CO_avg_condi_disp_time,0.0
Level1,all_features_help_received,Random Forest,1,CO_avg_for_disp_time,0.0
Level1,all_features_help_received,Random Forest,1,CO_avg_while_disp_time,0.0
Level1,all_features_help_received,Random Forest,1,CO_std_base_disp_time,0.0
Level1,all_features_help_received,Random Forest,1,CO_std_var_disp_time,0.0
Level1,all_features_help_received,Random Forest,1,CO_std_condi_disp_time,0.0
Level1,all_features_help_received,Random Forest,1,CO_std_for_disp_time,0.0
Level1,all_features_help_received,Random Forest,1,CO_std_while_disp_time,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_code_editor_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_control_function_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_base_program_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_base_error_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_base_structuration_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_base_comment_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_var_creation_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_var_modif_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_var_usage_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_var_type_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_condi_1bran_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_condi_2bran_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_condi_3bran_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_for_simple_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_for_counter_0_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_for_counter_n_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_while_simple_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_pasted,0.0
Level1,all_features_help_received,Random Forest,1,CO_rate_code_editor_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_rate_control_function_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_rate_base_program_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_rate_base_error_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_rate_base_structuration_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_rate_base_comment_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_rate_var_creation_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_rate_var_modif_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_rate_var_usage_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_rate_var_type_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_rate_condi_1bran_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_rate_condi_2bran_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_rate_condi_3bran_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_rate_for_simple_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_rate_for_counter_0_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_rate_for_counter_n_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_rate_while_simple_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_rate_pasted,0.0
Level1,all_features_help_received,Random Forest,1,GA_tot_open_chest_loc_error,0.0
Level1,all_features_help_received,Random Forest,1,GA_tot_open_chest_key_error,0.0
Level1,all_features_help_received,Random Forest,1,GA_tot_read_message_loc_error,0.0
Level1,all_features_help_received,Random Forest,1,GA_tot_walk_loc_error,0.0
Level1,all_features_help_received,Random Forest,1,GA_tot_not_allowed_func_error,0.0
Level1,all_features_help_received,Random Forest,1,GA_tot_function_param_error,0.0
Level1,all_features_help_received,Random Forest,1,GA_avg_open_chest_loc_error,0.006109620018453632
Level1,all_features_help_received,Random Forest,1,GA_avg_open_chest_key_error,0.0
Level1,all_features_help_received,Random Forest,1,GA_avg_read_message_loc_error,0.0
Level1,all_features_help_received,Random Forest,1,GA_avg_walk_loc_error,0.0
Level1,all_features_help_received,Random Forest,1,GA_avg_not_allowed_func_error,0.0
Level1,all_features_help_received,Random Forest,1,GA_avg_function_param_error,0.004148846050538224
Level1,all_features_help_received,Random Forest,1,GA_std_open_chest_loc_error,0.0
Level1,all_features_help_received,Random Forest,1,GA_std_open_chest_key_error,0.0
Level1,all_features_help_received,Random Forest,1,GA_std_read_message_loc_error,0.0
Level1,all_features_help_received,Random Forest,1,GA_std_walk_loc_error,0.0
Level1,all_features_help_received,Random Forest,1,GA_std_not_allowed_func_error,0.0
Level1,all_features_help_received,Random Forest,1,GA_std_function_param_error,0.0
Level1,all_features_help_received,Random Forest,1,GA_tot_spike_touch_lost,0.0
Level1,all_features_help_received,Random Forest,1,GA_tot_barrel_explosion_lost,0.0
Level1,all_features_help_received,Random Forest,1,GA_tot_pirate_shot_lost,0.0
Level1,all_features_help_received,Random Forest,1,GA_avg_spike_touch_lost,0.0
Level1,all_features_help_received,Random Forest,1,GA_avg_barrel_explosion_lost,0.0
Level1,all_features_help_received,Random Forest,1,GA_avg_pirate_shot_lost,0.0
Level1,all_features_help_received,Random Forest,1,GA_std_spike_touch_lost,0.0
Level1,all_features_help_received,Random Forest,1,GA_std_barrel_explosion_lost,0.0
Level1,all_features_help_received,Random Forest,1,GA_std_pirate_shot_lost,0.0
Level1,all_features_help_received,Random Forest,1,EX_tot_too_many_lines_error,0.0
Level1,all_features_help_received,Random Forest,1,EX_tot_syntactic_error,0.0
Level1,all_features_help_received,Random Forest,1,EX_tot_semantic_error,0.0
Level1,all_features_help_received,Random Forest,1,EX_tot_user_stopped,0.0
Level1,all_features_help_received,Random Forest,1,EX_tot_executed,0.0
Level1,all_features_help_received,Random Forest,1,EX_avg_too_many_lines_error,0.0
Level1,all_features_help_received,Random Forest,1,EX_avg_syntactic_error,0.0
Level1,all_features_help_received,Random Forest,1,EX_avg_semantic_error,0.0
Level1,all_features_help_received,Random Forest,1,EX_avg_user_stopped,0.0
Level1,all_features_help_received,Random Forest,1,EX_avg_executed,0.0
Level1,all_features_help_received,Random Forest,1,EX_std_too_many_lines_error,0.0
Level1,all_features_help_received,Random Forest,1,EX_std_syntactic_error,0.0
Level1,all_features_help_received,Random Forest,1,EX_std_semantic_error,0.0
Level1,all_features_help_received,Random Forest,1,EX_std_user_stopped,0.0
Level1,all_features_help_received,Random Forest,1,EX_std_executed,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_var_affect_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_boolean_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_string_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_if_branch_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_elif_branch_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_else_branch_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_for_simple_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_for_counter_0_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_for_counter_n_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_tot_while_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_avg_var_affect_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_avg_boolean_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_avg_string_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_avg_if_branch_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_avg_elif_branch_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_avg_else_branch_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_avg_for_simple_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_avg_for_counter_0_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_avg_for_counter_n_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_avg_while_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_std_var_affect_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_std_boolean_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_std_string_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_std_if_branch_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_std_elif_branch_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_std_else_branch_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_std_for_simple_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_std_for_counter_0_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_std_for_counter_n_impl,0.0
Level1,all_features_help_received,Random Forest,1,CO_std_while_impl,0.0
Level1,all_features_help_received,Random Forest,1,GA_tot_walk_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_tot_left_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_tot_right_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_tot_open_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_tot_jump_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_tot_jump_height_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_tot_jump_high_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_tot_get_height_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_tot_read_string_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_tot_read_int_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_tot_attack_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_tot_detect_obstacle_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_tot_turn_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_tot_shoot_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_avg_walk_ctr_fun_used,0.0013892063938663935
Level1,all_features_help_received,Random Forest,1,GA_avg_left_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_avg_right_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_avg_open_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_avg_jump_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_avg_jump_height_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_avg_jump_high_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_avg_get_height_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_avg_read_string_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_avg_read_int_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_avg_attack_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_avg_detect_obstacle_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_avg_turn_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_avg_shoot_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_std_walk_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_std_left_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_std_right_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_std_open_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_std_jump_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_std_jump_height_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_std_jump_high_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_std_get_height_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_std_read_string_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_std_read_int_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_std_attack_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_std_detect_obstacle_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_std_turn_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_std_shoot_ctr_fun_used,0.0
Level1,all_features_help_received,Random Forest,1,GA_max_progression,0.0013892063938663935
Level1,all_features_help_received,Random Forest,1,EX_tot_speed_changed,0.0
Level1,all_features_help_received,Random Forest,1,EX_rate_speed_changed,0.00416761918159918
Level1,all_features_help_received,Random Forest,1,CO_tot_help_copied,0.0
Level1,all_features_help_received,Random Forest,1,CO_rate_help_copied,0.0
Level1,all_features_help_received,Random Forest,1,FE_tot_control_received,0.0
Level1,all_features_help_received,Random Forest,1,FE_tot_notion_received,0.017748154542010997
Level1,all_features_help_received,Random Forest,1,FE_tot_implementation_received,0.0
Level1,all_features_help_received,Random Forest,1,FE_tot_solution_received,0.0
Level1,all_features_help_received,Random Forest,2,level_time_spent,0.028004778200794844
Level1,all_features_help_received,Random Forest,2,CO_tot_base_disp_time,0.00207031642986385
Level1,all_features_help_received,Random Forest,2,CO_tot_var_disp_time,0.0
Level1,all_features_help_received,Random Forest,2,CO_tot_condi_disp_time,0.0041406328597277
Level1,all_features_help_received,Random Forest,2,CO_tot_for_disp_time,0.010177102294182661
Level1,all_features_help_received,Random Forest,2,CO_tot_while_disp_time,0.0
Level1,all_features_help_received,Random Forest,2,CO_avg_base_disp_time,4.569583704050473e-05
Level1,all_features_help_received,Random Forest,2,CO_avg_var_disp_time,0.014141127645973296
